web-scraper-order,web-scraper-start-url,recipe,recipe-href,ingredients,instructions,next,next-href
1538530598-374,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,banana bread recipe | eggless banana bread recipe | vegan banana bread,https://hebbarskitchen.com/eggless-vegan-banana-bread-recipe/,Ingredients (1 cup = 255 ML),,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530626-410,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,kulcha recipe | amritsari kulcha recipe | aloo kulcha recipe,https://hebbarskitchen.com/amritsari-kulcha-recipe-aloo-kulcha/,Ingredients (1 cup = 255 ML),,,
1538530598-375,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,banana bread recipe | eggless banana bread recipe | vegan banana bread,https://hebbarskitchen.com/eggless-vegan-banana-bread-recipe/,,Instructionsfirstly take ripped bananas and cut them into pieces.also add sugar and mash the banana.furthermore add oil and vanilla extract.also sieve maida wheat flour baking powder baking soda cinnamon powder and salt.blend and combine all the dry ingredients with the banana puree.furthermore add walnut and fold gently.transfer the cake batter into the cake mould or bread mould.pat the tray twice to remove the air incorporated into the batter.place the tray into preheated oven. bake the cake at 180 degree celsius or 356 degree fahrenheit for 40 minutes.further allow the cake to cool completely.and later cut to slices and serve.finally serve the eggless & vegan banana bread or store in airtight container.,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530626-411,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,kulcha recipe | amritsari kulcha recipe | aloo kulcha recipe,https://hebbarskitchen.com/amritsari-kulcha-recipe-aloo-kulcha/,,Instructionsfirstly knead the dough for 10 minutes with ingredients listed for dough.cover with a moist cloth and rest for 2 hours in warm place.meanwhile in a mixing bowl prepare stuffing mixing the ingredients listed for stuffing.after 2 hours pinch a ball sized dough.and roll to 5 inch circular disk and place aloo stuffing in the centre.take the edge and start pleating bringing to centre.sprinkle some sesame seeds and coriander leaves.gently roll to oval shape using rolling pin.brush with water over kulcha.furthermore slowly flip over and put it on hot tawa and press gently.after a minute flip the tawa upside down and cook kulcha directly on flame till they turn golden brownfinally spread some more butter and serve aloo kulcha hot.,,
1538530608-386,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,rava vada recipe | instant sooji vada recipe | instant medu vada recipe,https://hebbarskitchen.com/instant-rava-vada-recipe-medu-vada/,Ingredients (1 cup = 255 ML),,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530615-394,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,rava dhokla recipe | instant sooji dhokla recipe | suji ka dhokla,https://hebbarskitchen.com/instant-rava-dhokla-recipe-sooji-dhokla/,Ingredients (1 cup = 255 ML)for rava dhokla: 1 cup rava / bombay rava / semolina / sooji 1 cup thick curd / yogurt slightly sour ½ tsp sugar 1 tsp ginger / adrak grated 1 tsp chili paste 2 tsp oil salt to taste ¼ cup water or as required 1 tsp eno fruit salt or ¾ tsp baking sodafor tempering: 2 tsp oil 1 tsp mustard seeds / rai ½ tsp jeera / cumin seeds ½ tsp sesame seeds / til pinch of hing / asafoetida few curry leaves 2 green chili slit 2 tbsp coriander leaves finely chopped,,,
1538530633-416,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,masala oats recipe | easy homemade veg masala oats upma,https://hebbarskitchen.com/easy-homemade-veg-masala-oats-recipe/,Ingredients (1 cup = 255 ML),,,
1538530612-392,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,tomato pulao recipe | tomato bath recipe | south indian tomato rice,https://hebbarskitchen.com/tomato-pulao-recipe-tomato-rice-recipe/,Ingredients (1 cup = 255 ML),,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530594-367,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,tri colour sandwich recipe | easy & quick layered sandwich recipes for kids,https://hebbarskitchen.com/easy-tri-colour-sandwich-recipes-kids/,Ingredients (1 cup = 255 ML) 3 bread slice while / wholemeal 1 tsp green chutney few lettuce leaves 1 cheese slice ½ tsp pepper crushed / powdered 1 tsp mayonnaise sauce eggless 1 medium sized carrot grated salt to taste,,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530615-395,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,rava dhokla recipe | instant sooji dhokla recipe | suji ka dhokla,https://hebbarskitchen.com/instant-rava-dhokla-recipe-sooji-dhokla/,Ingredients (1 cup = 255 ML),,,
1538530617-399,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,parotta recipe | kerala paratha recipe | malabar paratha recipe,https://hebbarskitchen.com/parotta-recipe-kerala-paratha-malabar/,,Instructionsfirstly take maida sugar salt and oil.give a good mix add water as required and start to knead for 15 minutes.cover and rest for atleast 1 hour.further pinch a small ball sized dough and flatten it.roll the dough thinly.now pull and stretch from sides making sure they are stretched as much as possible.grease the parotta with oil.now start creating pleats by folding with the help of fingers.stretch the pleated dough as much as possible.begin to roll the pleated dough like a swiss roll.furthermore secure the end by pressing gently.start pressing the ball into slightly thin circle with the help of greased palm.take hot chapathi tawa and place the rolled paratha.after a minuter flip off and cook the other side.once the golden brown spots start appearing on both sides grease with oil.furthermore flip and roast both sides.then crush the paratha to form layers.finally serve hot kerala parotta immediately with curry of your choice.,,
1538530606-384,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,gobi paratha recipe | gobi ka paratha | gobhi paratha recipe,https://hebbarskitchen.com/gobi-paratha-recipe-gobhi-paratha-recipe/,,Instructionsgobi stuffing recipe:firstly heat oil and saute ginger.further add grated cauliflower (gobi) and saute for 5 minutes.furthermore add all spices and salt. saute well.finally add coriander leaves and keep aside.assembling and rolling gobi paratha recipe:firstly pinch a medium sized ball from chapathi dough roll about 5 inches in diameter.place the prepared stuffing in the center.take the edge and start pleating bringing to center.and press the pleats from center.furthermore sprinkle some flour and roll to of a chapati size.roasting gobi parata recipe:firstly on a hot tava place the rolled paratha and cook both sides.also add oil / ghee and press slightly.finally serve hot gobi parathas with sauce raita or pickle.,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530610-388,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,semiya idli recipe | vermicelli instant idli recipe | rava semiya idli recipe,https://hebbarskitchen.com/instant-vermicelli-semiya-idli-recipe/,Ingredients (1 cup = 255 ML)for idli batter: 1 cup rava / bombay rava / semolina / sooji 1 tsp oil ½ cup semiya / vermicelli 1 cup curd / yogurt slightly sour 2 tsp coriander leaves finely chopped salt to taste ½ cup water add as required ½ tsp baking soda / eno optionalfor tempering: 2 tsp oil 1 tsp mustard / rai ½ tsp urad dal ½ tsp chana dal pinch of asafoetida / hing 1 green chili finely chopped 1 inch ginger finely chopped few curry leaves / kadi patta ½ tsp turmeric / haldiother ingredients: 1 tsp oil to grease plate 15 cashews,,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530627-412,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,idiyappam recipe | nool puttu | kerala style idiyappam with rice flour,https://hebbarskitchen.com/kerala-style-idiyappam-recipe-rice-flour/,Ingredients (1 cup = 255 ML) 1 cup rice flour / akki hittu 1¼ cup water salt to taste 1 tsp oil,,,
web-scraper-order,web-scraper-start-url,recipe,recipe-href,ingredients,instructions,next,next-href
1538530594-369,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,tri colour sandwich recipe | easy & quick layered sandwich recipes for kids,https://hebbarskitchen.com/easy-tri-colour-sandwich-recipes-kids/,,Instructionsfirstly cut the sides of 3 white or wholemeal bread. use sides to prepare bread crumbs by just grinding into fine powder.now on one bread slice apply generous amount of green chutney.layer it with lettuce leaves for green layer. alternatively use sliced cucumber for green layers.followed by a cheese slice and crushed black pepper.further place another slice of bread to get white layer.now spread mayonnaise sauce generously. alternatively use butter if required.and spread grated carrot forming the orange layer.also season with some salt and crushed black pepper.place the third bread slice and press gently.cut the sandwich into half forming triangle.finally serve tiranga sandwich or three layered sandwich to kids in their snack box.,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530626-409,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,kulcha recipe | amritsari kulcha recipe | aloo kulcha recipe,https://hebbarskitchen.com/amritsari-kulcha-recipe-aloo-kulcha/,Ingredients (1 cup = 255 ML)to prepare dough: 2 cups maida / all-purpose flour / refined flour / plain flour 1 tsp sugar 1 tsp baking powder ¼ tsp baking soda salt to taste ¼ cup curd / yogurt fresh thick 2 tsp oil luke water as required to kneadfor potato stuffing: 2 large potato boiled and peeled 1 green chili finely chopped ½ tsp kashmiri red chili powder / lal mirch powder ¼ tsp garam masala powder 1 inch ginger grated ¼ tsp aamchur powder / dry mango powder ¼ tsp ajwain / carrom seeds 2 tbsp coriander leaves finely chopped salt to tasteother ingredients: 2 tsp black sesame seeds / til 3 tbsp coriander leaves finely chopped 2 tbsp butter,,,
1538530606-383,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,gobi paratha recipe | gobi ka paratha | gobhi paratha recipe,https://hebbarskitchen.com/gobi-paratha-recipe-gobhi-paratha-recipe/,Ingredients (1 cup = 255 ML),,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530624-408,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,poha recipe | aloo poha recipe | aloo kandha poha | batata poha recipe,https://hebbarskitchen.com/poha-recipe-aloo-poha-batata-poha-recipe/,,Instructionsfirstly in a large bowl soak poha till they turn soft and easy to break.drain off the water from poha.also add in salt and sugar.mix gently and keep aside.now in a large kadai heat oil for tempering.further add mustard seeds cumin seeds hing and curry leaves.allow to splutter.further saute onions till they change colour.also saute chilli and ginger till the raw smell disappears.additionally add potato salt and turmeric. saute for a minute.cover for 5 minutes and allow to cook potatoes on low flame.furthermore add in soaked poha and roasted peanuts.mix gently. cover and simmer for 2 minutes.switch off the stove. add coriander leaves and lemon juice.finally serve aloo kandha poha hot along with masala chai.,,
1538530602-377,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,baked vada pav recipe | masala bun recipe | masala bun recipe,https://hebbarskitchen.com/baked-vada-pav-recipe-ladi-pav-recipe/,Ingredients (1 cup = 255 ML),,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530604-380,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,spring dosa recipe | schezwan dosa recipe | chinese dosa recipe,https://hebbarskitchen.com/spring-dosa-recipe-chinese-schezwan-dosa/,Ingredients (1 cup = 255 ML),,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530637-423,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,cheese dosa recipe | cheese masala dosa recipe with red chutney,https://hebbarskitchen.com/cheese-dosa-recipe-cheese-masala-dosa/,,Instructionsfirstly heat the griddle and pour a ladleful of the dosa batter on it and spread it in a circular motion thin circle.once the dosa dries out from top add a dollop of butter.also add prepared red chutney adjust the chutney according to the spice level you are looking for.and mix red chutney and butter together.furthermore mix and spread all over the dosa.also spread 1 tbsp of prepared aloo bhaji over dosa.additionally grate cheese generously.cook till the bottom of dosa turns golden brown.then roll the dosa along with cheese - bhaji and cut half.finally cut half cheese dosa and serve immediately with chutney.,,
1538530592-366,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,methi thepla recipe | methi ka thepla recipe | methi na thepla recipe,https://hebbarskitchen.com/methi-thepla-recipe-methi-ka-thepla/,,Instructionsfirstly in a large mixing bowl take wheat flour and besan.also add chili powder turmeric sesame seeds carom seeds and salt.additionally add green chili and ginger.now add finely chopped methi leaves.give a rough mix making sure the spices are combined well.furthermore add half cup of curd and combine the dough well.additionally add some water and knead the dough.knead the dough to smooth and soft texture like of chapathi dough.add 2 tsp of oil and knead the dough for 5 more minutes.now pinch a medium sized ball dough roll and flatten it.also dust with some wheat flour.further roll it in a thin circle like chapathi or paratha.now on a hot tawa place the rolled thepla and cook for a minute.furthermore when the base is partly cooked flip the methi theplaalso brush oil / ghee and press slightly.finally serve methi thepla with raita and pickle.,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
